xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	1983-06/09	1984-06/09	1985-06/09	1986-06/09	1987-06/09	1988-06/09	1989-06/09	1990-06/09	1991-06/09	1992-06/09	1993-06/09	1994-06/09	1995-06/09	1996-06/09	1997-06/09	1998-06/09	1999-06/09	2000-06/09	2001-06/09	2002-06/09	2003-06/09	2004-06/09	2005-06/09	2006-06/09	2007-06/09	2008-06/09	2009-06/09	2010-06/09
cpt:field=rfe, cpt:T=1983-06/09, cpt:nrow=42, cpt:ncol=32, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
-2.022375	  85.1813    	  134.795    	  202.083    	  190.055    	  176.193    	  142.865    	  196.258    	  115.459    	  26.4862    	 0.000000E+00	  9.38548    	  36.0076    	  28.1226    	 0.000000E+00	  5.64356    	 0.000000E+00	 1.434665E-05	  8.13632    	  28.1680    	  27.6623    	  50.5024    	  73.7675    	  102.668    	  128.415    	  175.633    	  246.620    	  300.130    	  419.764    	  460.490    	 -999.000    	 -999.000    	 -999.000    
-2.272359	  61.3671    	  96.0613    	  135.386    	  133.190    	  132.566    	  66.2090    	  69.2851    	  26.8975    	  3.78113    	  8.25422    	  33.4932    	  9.07691    	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.990308E-05	  3.04800    	  35.4619    	  24.2856    	  24.4314    	  52.4644    	  72.2519    	  111.340    	  160.550    	  202.644    	  344.531    	  414.487    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-2.522344	  42.5903    	  71.9699    	  122.076    	  107.027    	  80.8514    	  52.7062    	  27.5622    	 0.000000E+00	  11.5959    	  10.5977    	  25.1241    	  7.80114    	 0.000000E+00	 0.000000E+00	 0.000000E+00	  12.1475    	  22.6849    	  30.3331    	  35.2036    	  30.9853    	  51.3472    	  84.1397    	  129.457    	  173.095    	  217.967    	  195.930    	  96.4938    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-2.772328	  35.4324    	  50.5139    	  66.6629    	  40.8376    	  54.5856    	  14.7857    	  10.7613    	  28.7911    	  3.72205    	  7.07198    	  18.3966    	 0.000000E+00	 1.503596E-05	  52.8275    	 4.611948E-05	 0.000000E+00	  64.8083    	  51.6014    	  46.6768    	  38.7879    	  62.5175    	  100.610    	  147.525    	  223.746    	  255.087    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-3.022312	  11.8227    	  26.2771    	  35.6618    	  27.2261    	  18.0194    	 4.138533E-02	  55.2745    	  122.216    	 2.351106E-05	 3.541857E-19	 0.000000E+00	 2.911333E-05	  11.2340    	  413.961    	  150.366    	  33.4391    	  17.5576    	  60.0334    	  65.8643    	  44.6463    	  82.6522    	  136.920    	  186.431    	  236.936    	  331.990    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-3.272297	 3.823491E-02	  4.46715    	  25.0956    	  16.3273    	  3.45983    	  11.5001    	  60.9130    	  17.7608    	 1.869042E-08	  10.1218    	  63.4229    	  127.830    	  48.3559    	  160.381    	  185.901    	  18.0879    	  23.2172    	  44.0408    	  49.1283    	  54.3362    	  116.332    	  170.920    	  248.120    	  296.506    	  500.626    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-3.522281	 0.000000E+00	 0.000000E+00	 0.000000E+00	  6.93303    	 0.100372    	 0.000000E+00	 0.000000E+00	  9.50969    	  4.43561    	 0.000000E+00	 0.000000E+00	  2.54217    	  8.53418    	  20.5080    	  39.3042    	  44.3553    	  26.4962    	  35.2347    	  46.4090    	  41.6351    	  120.064    	  197.942    	  250.803    	  329.939    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-3.772265	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.377331    	 1.258831E-05	  8.89154    	  2.97384    	 8.027171E-02	 0.000000E+00	  7.72817    	  8.32513    	  6.39375    	  6.65299    	  2.44261    	  16.1970    	  38.2601    	  31.2506    	  38.5497    	  46.4610    	  81.8874    	  122.048    	  139.850    	  309.006    	  373.796    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-4.02225	 0.000000E+00	 5.019476E-05	 0.299934    	  12.0632    	  2.76152    	 3.861025E-05	  21.9592    	 0.000000E+00	  5.97505    	  7.30362    	  10.8131    	  9.51054    	  11.2749    	  13.2240    	  11.4454    	  40.6492    	  47.2878    	  52.3103    	  72.7129    	  118.977    	  205.836    	  257.032    	  345.102    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-4.272234	 0.289720    	 0.000000E+00	 0.000000E+00	 0.000000E+00	  1.70290    	 0.000000E+00	 0.000000E+00	  2.77812    	  3.07594    	  9.79951    	  11.8075    	  10.0666    	  16.0867    	  38.0319    	  60.6021    	  8.16572    	  51.7310    	  68.8067    	  97.0279    	  141.480    	  214.822    	  298.816    	  315.298    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
